,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,pIC50,MW,logP,numHd,numHa
8053,CHEMBL4789240,C#CCN1CCCC(OC(=O)N(C)CC)C1,100000.0,inactive,4.0,224.30399999999995,1.1723,0,3
8054,CHEMBL4785480,CC(C)c1ccc(NC(=O)OCC2CCCN(C3Cc4ccccc4C3)C2)cc1,18700.0,inactive,4.728158393463501,392.5430000000001,5.237900000000005,1,3
8056,CHEMBL4792208,CC(C)c1ccc(NC(=O)OCC2CCCN(Cc3ccccc3)C2)cc1,15100.0,inactive,4.82102305270683,366.505,5.270700000000005,1,3
8057,CHEMBL4800026,CC(C)c1ccc(NC(=O)OC2CCCN(Cc3ccccc3)C2)cc1,100000.0,inactive,4.0,352.478,5.023100000000004,1,3
8058,CHEMBL4779749,C#CCN1CCCC(COC(=O)Nc2ccc(C(C)C)cc2)C1,100000.0,inactive,4.0,314.4290000000001,3.703700000000003,1,3
8059,CHEMBL4798315,C#CCN1CCCC(OC(=O)Nc2ccc(C(C)C)cc2)C1,100000.0,inactive,4.0,300.40200000000004,3.456100000000003,1,3
8060,CHEMBL4782697,O=C(Nc1ccccc1)OCC1CCCN(C2Cc3ccccc3C2)C1,100000.0,inactive,4.0,350.46200000000005,4.114500000000003,1,3
8061,CHEMBL4782422,O=C(Nc1ccccc1)OC1CCCN(C2Cc3ccccc3C2)C1,100000.0,inactive,4.0,336.43500000000006,3.866900000000003,1,3
8062,CHEMBL4788813,O=C(Nc1ccccc1)OCC1CCCN(Cc2ccccc2)C1,67100.0,inactive,4.1732774798310075,324.424,4.147300000000003,1,3
8063,CHEMBL4792506,O=C(Nc1ccccc1)OC1CCCN(Cc2ccccc2)C1,100000.0,inactive,4.0,310.397,3.899700000000003,1,3
8064,CHEMBL4783379,C#CCN1CCCC(COC(=O)Nc2ccccc2)C1,100000.0,inactive,4.0,272.34800000000007,2.5803000000000003,1,3
8065,CHEMBL4780895,C#CCN1CCCC(OC(=O)Nc2ccccc2)C1,100000.0,inactive,4.0,258.321,2.3327,1,3
8066,CHEMBL4800467,CCN(C)C(=O)OCC1CCN(C2Cc3ccccc3C2)CC1,100000.0,inactive,4.0,316.4450000000001,2.9541000000000013,0,3
8067,CHEMBL4785240,CCN(C)C(=O)OC1CCN(C2Cc3ccccc3C2)CC1,100000.0,inactive,4.0,302.4180000000001,2.706500000000001,0,3
8068,CHEMBL4799313,CCN(C)C(=O)OCC1CCN(Cc2ccccc2)CC1,72000.0,inactive,4.142667503568732,290.40700000000004,2.986900000000001,0,3
8069,CHEMBL4798907,CCN(C)C(=O)OC1CCN(Cc2ccccc2)CC1,100000.0,inactive,4.0,276.38000000000005,2.739300000000001,0,3
8070,CHEMBL4777039,C#CCN1CCC(COC(=O)N(C)CC)CC1,100000.0,inactive,4.0,238.33099999999993,1.4198999999999997,0,3
8071,CHEMBL4793319,C#CCN1CCC(OC(=O)N(C)CC)CC1,100000.0,inactive,4.0,224.30399999999995,1.1723,0,3
8074,CHEMBL4793387,O=C(Nc1ccccc1)OCC1CCN(C2Cc3ccccc3C2)CC1,100000.0,inactive,4.0,350.4620000000001,4.114500000000004,1,3
8075,CHEMBL4792634,C#CCN1CCC(OC(=O)Nc2ccc(C(C)C)cc2)CC1,100000.0,inactive,4.0,300.4020000000001,3.456100000000003,1,3
8076,CHEMBL4792289,C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,100000.0,inactive,4.0,314.4290000000001,3.703700000000003,1,3
8077,CHEMBL4783852,CC(C)c1ccc(NC(=O)OC2CCN(Cc3ccccc3)CC2)cc1,100000.0,inactive,4.0,352.47800000000007,5.023100000000005,1,3
8079,CHEMBL1201142,C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,100000.0,inactive,4.0,267.34999999999997,1.4007,2,3
8080,CHEMBL4799709,O=C(Nc1ccccc1)OC1CCN(C2Cc3ccccc3C2)CC1,19200.0,inactive,4.716698771296451,336.4350000000001,3.866900000000003,1,3
8082,CHEMBL4794030,O=C(Nc1ccccc1)OC1CCN(Cc2ccccc2)CC1,100000.0,inactive,4.0,310.39700000000005,3.899700000000003,1,3
8083,CHEMBL4779214,C#CCN1CCC(COC(=O)Nc2ccccc2)CC1,100000.0,inactive,4.0,272.34800000000007,2.580300000000001,1,3
8084,CHEMBL4791143,C#CCN1CCC(OC(=O)Nc2ccccc2)CC1,100000.0,inactive,4.0,258.321,2.332700000000001,1,3
8085,CHEMBL4792299,C#CCN1CCC(O)CC1,100000.0,inactive,4.0,139.19799999999998,0.07630000000000009,1,2
8086,CHEMBL4782857,C#CCN1CCCC(O)C1,100000.0,inactive,4.0,139.19799999999998,0.07630000000000009,1,2
8087,CHEMBL4780248,C#CCN1CCC(CO)CC1,100000.0,inactive,4.0,153.22499999999997,0.32390000000000013,1,2
8088,CHEMBL4780765,C#CCN1CCCC(CO)C1,100000.0,inactive,4.0,153.225,0.32390000000000013,1,2
8089,CHEMBL4796237,OC1CCN(Cc2ccccc2)CC1,100000.0,inactive,4.0,191.27399999999997,1.6433000000000002,1,2
8090,CHEMBL1504199,OC1CCCN(Cc2ccccc2)C1,100000.0,inactive,4.0,191.274,1.6433000000000002,1,2
8091,CHEMBL4529341,OCC1CCN(Cc2ccccc2)CC1,100000.0,inactive,4.0,205.30100000000002,1.8909,1,2
8092,CHEMBL4571402,OCC1CCCN(Cc2ccccc2)C1,100000.0,inactive,4.0,205.30100000000004,1.8909,1,2
8093,CHEMBL4779393,OC1CCN(C2Cc3ccccc3C2)CC1,100000.0,inactive,4.0,217.31199999999995,1.6105,1,2
8094,CHEMBL4796026,OC1CCCN(C2Cc3ccccc3C2)C1,100000.0,inactive,4.0,217.31199999999998,1.6105,1,2
8095,CHEMBL4797900,OCC1CCN(C2Cc3ccccc3C2)CC1,100000.0,inactive,4.0,231.339,1.8580999999999999,1,2
8096,CHEMBL4788729,OCC1CCCN(C2Cc3ccccc3C2)C1,100000.0,inactive,4.0,231.339,1.8581,1,2
8098,CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,73300.0,inactive,4.134896025358872,324.39900000000006,3.812980000000003,0,3
8099,CHEMBL4793718,O=C(CN1CCN(C(=O)c2ccccc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,50000.0,inactive,4.301029995663981,473.6210000000004,2.702700000000001,1,4
8100,CHEMBL4789608,O=C(CN1CCN(C(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,35200.0,inactive,4.453457336521869,508.06600000000043,3.3561000000000014,1,4
8101,CHEMBL4782574,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccccc45)CC3)CC2)cc1,25100.0,inactive,4.600326278518962,503.64700000000033,2.7113000000000014,1,5
8102,CHEMBL4800589,O=C(CN1CCN(C(=O)c2ccc(Br)cc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,35700.0,inactive,4.447331783887806,552.5170000000003,3.465200000000002,1,4
8103,CHEMBL4782256,Cc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccccc45)CC3)CC2)cc1,29400.0,inactive,4.531652669587842,487.64800000000037,3.011120000000001,1,4
8104,CHEMBL4784248,O=C(CN1CCN(C(=O)c2ccc(F)cc2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,39400.0,inactive,4.404503778174426,491.6110000000004,2.841800000000001,1,4
8105,CHEMBL4786386,O=C(CN1CCN(C(=O)c2cccc(Cl)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,32400.0,inactive,4.489454989793388,508.06600000000043,3.3561000000000014,1,4
8106,CHEMBL4792068,COc1cccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccccc45)CC3)CC2)c1,50000.0,inactive,4.301029995663981,503.64700000000033,2.7113000000000005,1,5
8107,CHEMBL4798408,O=C(CN1CCN(C(=O)c2cccc(Br)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,23000.0,inactive,4.638272163982407,552.5170000000003,3.465200000000001,1,4
8108,CHEMBL4780578,O=C(CN1CCN(C(=O)c2cccc(F)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,50000.0,inactive,4.301029995663981,491.6110000000004,2.841800000000001,1,4
8109,CHEMBL4790454,O=C(CN1CCN(C(=O)c2ccccc2F)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1,20200.0,inactive,4.694648630553377,491.6110000000004,2.841800000000001,1,4
8110,CHEMBL4797232,O=C(CN1CCN(C(=O)c2ccccc2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,50000.0,inactive,4.301029995663981,491.6110000000004,2.841800000000002,1,4
8111,CHEMBL4796328,O=C(CN1CCN(C(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,22300.0,inactive,4.651695136951839,526.0560000000003,3.4952000000000014,1,4
8112,CHEMBL4800092,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(F)cc45)CC3)CC2)cc1,14400.0,inactive,4.841637507904751,521.6370000000004,2.8504000000000014,1,5
8113,CHEMBL4795221,O=C(CN1CCN(C(=O)c2ccc(Br)cc2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,39400.0,inactive,4.404503778174426,570.5070000000003,3.604300000000002,1,4
8116,CHEMBL4781245,O=C(CN1CCN(C(=O)c2cccc(Cl)c2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,18400.0,inactive,4.735182176990463,526.0560000000003,3.4952000000000014,1,4
8117,CHEMBL4776389,COc1cccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(F)cc45)CC3)CC2)c1,19400.0,inactive,4.7121982700697735,521.6370000000004,2.8504000000000014,1,5
8118,CHEMBL4786300,O=C(CN1CCN(C(=O)c2cccc(Br)c2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,37300.0,inactive,4.428291168191312,570.5070000000003,3.604300000000001,1,4
8119,CHEMBL4798858,O=C(CN1CCN(C(=O)c2cccc(F)c2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,50000.0,inactive,4.301029995663981,509.6010000000004,2.980900000000001,1,4
8120,CHEMBL4777782,O=C(CN1CCN(C(=O)c2ccccc2Br)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1,33300.0,inactive,4.47755576649368,570.5070000000003,3.604300000000001,1,4
8121,CHEMBL4798281,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccccc5)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,503.64700000000033,2.7113000000000014,1,5
8122,CHEMBL4796660,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccc(Cl)cc5)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,538.0920000000003,3.3647000000000027,1,5
8123,CHEMBL4786778,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)CC2)cc1,50000.0,inactive,4.301029995663981,533.6730000000005,2.7199000000000018,1,6
8124,CHEMBL4785035,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccc(Br)cc5)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,582.5429999999999,3.4738000000000024,1,5
8125,CHEMBL4788937,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccc(C)cc5)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,517.6740000000004,3.019720000000002,1,5
8126,CHEMBL4792702,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccc(F)cc5)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,521.6370000000004,2.8504000000000014,1,5
8127,CHEMBL4780560,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5cccc(Cl)c5)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,538.0920000000003,3.3647000000000027,1,5
8128,CHEMBL4799265,COc1cccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccc(OC)cc45)CC3)CC2)c1,50000.0,inactive,4.301029995663981,533.6730000000003,2.7199000000000018,1,6
8129,CHEMBL4785452,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5cccc(Br)c5)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,582.5429999999999,3.4738000000000024,1,5
8130,CHEMBL4783315,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5cccc(F)c5)CC4)CC3)c2c1,37300.0,inactive,4.428291168191312,521.6370000000004,2.8504000000000014,1,5
8131,CHEMBL4778249,COc1ccc2[nH]cc(CCCN3CCN(C(=O)CN4CCN(C(=O)c5ccccc5Br)CC4)CC3)c2c1,50000.0,inactive,4.301029995663981,582.5429999999999,3.4738000000000024,1,5
8132,CHEMBL4799601,COc1cccc2cc[n+](-c3ccc(C(F)(F)F)cc3)cc12.[Br-],690.0,active,6.161150909262744,384.19499999999994,1.1479000000000001,0,1
8133,CHEMBL4797466,COc1cccc2cc[n+](-c3cccc(C(F)(F)F)c3)cc12.[Br-],10000.0,inactive,5.0,384.195,1.1479000000000001,0,1
8134,CHEMBL4783762,COc1cccc2cc[n+](-c3ccccc3C(F)(F)F)cc12.[Br-],10000.0,inactive,5.0,384.195,1.1479000000000001,0,1
8135,CHEMBL4793631,COc1cccc2cc[n+](-c3ccc(I)cc3)cc12.[Br-],720.0,active,6.142667503568732,442.094,0.7336999999999996,0,1
8136,CHEMBL4784275,COc1cccc2cc[n+](-c3cccc(I)c3)cc12.[Br-],10000.0,inactive,5.0,442.094,0.7337,0,1
8138,CHEMBL4789019,COc1cccc2cc[n+](-c3ccc(Br)cc3)cc12.[Br-],190.0,active,6.721246399047171,395.094,0.8915999999999997,0,1
8139,CHEMBL4791833,COc1cccc2cc[n+](-c3cccc(Br)c3)cc12.[Br-],10000.0,inactive,5.0,395.094,0.8915999999999997,0,1
8141,CHEMBL4781509,COc1cccc2cc[n+](-c3ccc(Cl)cc3)cc12.[Br-],170.0,active,6.769551078621726,350.643,0.7824999999999995,0,1
8144,CHEMBL4796540,COc1cccc2cc[n+](-c3ccc(F)cc3)cc12.[Br-],670.0,active,6.173925197299173,334.188,0.26819999999999955,0,1
8150,CHEMBL4795263,COc1cccc2cc[n+](-c3ccc(C#N)cc3)cc12.[Br-],10000.0,inactive,5.0,341.20799999999997,0.0007800000000000029,0,2
8154,CHEMBL4785258,COc1ccccc1-[n+]1ccc2cccc(OC)c2c1.[Br-],10000.0,inactive,5.0,346.224,0.1376999999999995,0,2
8156,CHEMBL4797670,COc1ccc(-[n+]2ccc3cccc(OC)c3c2)cc1.[Br-],140.0,active,6.853871964321762,346.224,0.1376999999999997,0,2
8159,CHEMBL4797691,COc1cccc2cc[n+](-c3cc(Cl)cc(Cl)c3)cc12.[Br-],10000.0,inactive,5.0,385.088,1.4359000000000002,0,1
8160,CHEMBL4789238,COc1cccc2cc[n+](-c3ccc(Br)cc3Br)cc12.[Br-],570.0,active,6.2441251443275085,473.99,1.6541000000000001,0,1
8161,CHEMBL4776809,COc1cccc2cc[n+](-c3ccc(Br)cc3F)cc12.[Br-],900.0,active,6.045757490560675,413.084,1.0307000000000004,0,1
8166,CHEMBL3893741,COc1cccc2c1C=[N+](c1cccc(F)c1)CC2.[Br-],10000.0,inactive,5.0,336.20399999999995,0.15749999999999975,0,1
8168,CHEMBL3970993,COc1cccc2c1C=[N+](c1ccccc1Cl)CC2.[Br-],10000.0,inactive,5.0,352.65900000000005,0.6717999999999995,0,1
8169,CHEMBL3899601,COc1cccc2c1C=[N+](c1cccc(Cl)c1)CC2.[Br-],10000.0,inactive,5.0,352.65900000000005,0.6718,0,1
8170,CHEMBL3914364,COc1cccc2c1C=[N+](c1ccc(Cl)cc1)CC2.[Br-],320.0,active,6.494850021680094,352.65900000000005,0.6718,0,1
8172,CHEMBL3916407,COc1cccc2c1C=[N+](c1cccc(Br)c1)CC2.[Br-],10000.0,inactive,5.0,397.11000000000007,0.7809000000000001,0,1
8173,CHEMBL3986155,COc1cccc2c1C=[N+](c1ccc(Br)cc1)CC2.[Br-],280.0,active,6.552841968657781,397.11000000000007,0.7809000000000001,0,1
8175,CHEMBL3897347,COc1cccc2c1C=[N+](c1cccc(I)c1)CC2.[Br-],10000.0,inactive,5.0,444.11000000000007,0.623,0,1
8177,CHEMBL3906317,COc1cccc2c1C=[N+](c1ccccc1C(F)(F)F)CC2.[Br-],10000.0,inactive,5.0,386.21100000000007,1.0371999999999997,0,1
8178,CHEMBL3943261,COc1cccc2c1C=[N+](c1cccc(C(F)(F)F)c1)CC2.[Br-],10000.0,inactive,5.0,386.21100000000007,1.0371999999999997,0,1
8180,CHEMBL3892569,COc1cccc2c1C=[N+](c1ccccc1C#N)CC2.[Br-],10000.0,inactive,5.0,343.224,-0.10992000000000024,0,2
8182,CHEMBL3901518,COc1cccc2c1C=[N+](c1ccc(C#N)cc1)CC2.[Br-],10000.0,inactive,5.0,343.224,-0.10992000000000024,0,2
8185,CHEMBL3957605,COc1cccc2c1C=[N+](c1ccc(C)cc1)CC2.[Br-],530.0,active,6.275724130399211,332.241,0.32681999999999967,0,1
8186,CHEMBL3986315,COc1ccccc1[N+]1=Cc2c(cccc2OC)CC1.[Br-],10000.0,inactive,5.0,348.24,0.026999999999999913,0,2
8191,CHEMBL3953893,COc1cccc2c1C=[N+](c1cc(Cl)cc(Cl)c1)CC2.[Br-],10000.0,inactive,5.0,387.10400000000004,1.3252000000000002,0,1
8195,CHEMBL4779440,Brc1ccc([N+]2=Cc3ccccc3CC2)cc1.[Br-],10500.0,inactive,4.978810700930062,367.084,0.7722999999999998,0,0
8198,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,790.0,active,6.102372908709558,287.35900000000004,1.8503,1,4
8200,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,250.0,active,6.6020599913279625,198.26899999999992,2.695800000000001,1,2
8201,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,30.0,active,7.522878745280337,379.50000000000017,4.361100000000004,0,4
8202,CHEMBL3085398,C=CC(C)(C)c1cc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)c(O)cc1O,28980.0,inactive,4.5379016188648444,424.4930000000002,5.187800000000007,4,6
8203,CHEMBL253998,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O,6.4,active,8.193820026016112,324.3760000000001,4.313000000000003,2,4
8204,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,80.0,active,7.096910013008056,275.352,1.7739,1,4
8205,CHEMBL4848801,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1O,13340.0,inactive,4.87484417041947,352.4340000000001,2.7584000000000013,1,4
8206,CHEMBL4851290,COc1cccc(CN2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)c1,15180.0,inactive,4.818728228440539,382.46000000000015,2.7670000000000012,1,5
8207,CHEMBL4856895,COc1ccc(CN2CCN(C(=O)/C=C/c3ccc(O)c(OC)c3)CC2)cc1,16390.0,inactive,4.785421046429501,382.46000000000015,2.7670000000000012,1,5
8208,CHEMBL4868234,COc1cc(/C=C/C(=O)N2CCN(Cc3cccc(Cl)c3)CC2)ccc1O,15430.0,inactive,4.811634073936852,386.8790000000001,3.4118000000000026,1,4
8209,CHEMBL4873165,COc1cc(/C=C/C(=O)N2CCN(Cc3cccc(F)c3)CC2)ccc1O,13130.0,inactive,4.881735273910521,370.4240000000001,2.897500000000002,1,4
8210,CHEMBL4864801,COc1cc(/C=C/C(=O)N2CCN(Cc3ccc(F)cc3)CC2)ccc1O,14540.0,inactive,4.837435593476981,370.4240000000001,2.897500000000002,1,4
8211,CHEMBL4860467,COc1cc(/C=C/C(=O)NCCC(=O)Nc2ccccc2)ccc1O,14750.0,inactive,4.831207979685818,340.379,2.5590000000000015,3,4
8215,CHEMBL4869703,COc1ccc2[nH]cc(CCNC(=O)CNC(=O)/C=C/c3ccc(O)c(OC)c3)c2c1,960.0,active,6.017728766960432,423.4690000000001,2.3789999999999996,4,5
8216,CHEMBL4866457,COc1cc(/C=C/C(=O)NCC(=O)NCCc2c[nH]c3ccc(Cl)cc23)ccc1O,840.0,active,6.075720713938118,427.8880000000001,3.023800000000002,4,4
8217,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,60.0,active,7.221848749616356,379.50000000000017,4.361100000000004,0,4
8219,CHEMBL4788557,COc1cc(/C=C/C(=O)NCC(=O)Nc2ccccc2)ccc1O,21940.0,inactive,4.658763376761308,326.35200000000003,2.1689000000000003,3,4
8221,CHEMBL4874576,Cc1ccc2nc3c(c(N)c2c1)CCC3.Cl,10000.0,inactive,5.0,234.72999999999996,3.0359200000000013,1,2
8222,CHEMBL4876362,Cc1ccc2nc3c(c(N)c2c1)CCCC3.Cl,15500.0,inactive,4.809668301829708,248.75699999999995,3.4260200000000016,1,2
8223,CHEMBL4861913,Cc1ccc2nc3c(c(N)c2c1)CCCCC3.Cl,22500.0,inactive,4.647817481888637,262.78399999999993,3.816120000000003,1,2
8226,CHEMBL4867284,Cl.Nc1c2c(nc3ccc(Br)cc13)CCCCC2,13800.0,inactive,4.860120913598763,327.65300000000025,4.270200000000002,1,2
8230,CHEMBL4864954,Cl.Nc1c2c(nc3c(Cl)cc(Cl)cc13)CCC2,13100.0,inactive,4.882728704344236,289.59300000000013,4.034300000000002,1,2
8233,CHEMBL4868050,Cl.Nc1c2c(nc3c(Br)cc(Br)cc13)CCC2,15100.0,inactive,4.82102305270683,378.4950000000002,4.252500000000001,1,2
8235,CHEMBL4869162,Cl.Nc1c2c(nc3c(Br)cc(Br)cc13)CCCCC2,15100.0,inactive,4.82102305270683,406.54900000000026,5.032700000000002,1,2
8236,CHEMBL4854713,Cl.Nc1c2c(nc3ccc(F)cc13)CCC2,662.0,active,6.1791420105603,238.69299999999996,2.866600000000001,1,2
8237,CHEMBL4848417,Cl.Nc1c2c(nc3ccc(F)cc13)CCCC2,978.0,active,6.009661145212399,252.71999999999994,3.2567000000000013,1,2
8238,CHEMBL4865745,Cl.Nc1c2c(nc3ccc(F)cc13)CCCCC2,624.0,active,6.204815410317576,266.74699999999996,3.6468000000000016,1,2
8239,CHEMBL4862288,Cl.Nc1c2c(nc3cccc(Cl)c13)CCCC2,33.4,active,7.476253533188435,269.175,3.7710000000000017,1,2
8240,CHEMBL4859173,Cl.Nc1c2c(nc3cccc(Cl)c13)CCCCC2,223000.0,inactive,3.6516951369518393,283.20200000000006,4.161100000000002,1,2
8241,CHEMBL4857969,Cc1ccc2c(N)c3c(nc2c1)CCC3.Cl,347.0,active,6.459670525209126,234.73,3.0359200000000013,1,2
8242,CHEMBL4858901,Cc1ccc2c(N)c3c(nc2c1)CCCC3.Cl,72.0,active,7.142667503568732,248.75699999999998,3.4260200000000016,1,2
8243,CHEMBL4845734,Cc1ccc2c(N)c3c(nc2c1)CCCCC3.Cl,104.0,active,6.982966660701219,262.78399999999993,3.816120000000003,1,2
8244,CHEMBL4859128,Cc1cccc2nc3c(c(N)c12)CCC3.Cl,415.0,active,6.3819519032879075,234.72999999999996,3.0359200000000013,1,2
8245,CHEMBL4873501,Cc1cccc2nc3c(c(N)c12)CCCC3.Cl,125.0,active,6.903089986991944,248.75699999999995,3.4260200000000016,1,2
8246,CHEMBL4856125,Cc1cccc2nc3c(c(N)c12)CCCCC3.Cl,255.0,active,6.5934598195660445,262.78399999999993,3.816120000000003,1,2
8248,CHEMBL4872783,COc1ccc2nc3c(c(N)c2c1)CCCC3.Cl,10000.0,inactive,5.0,264.7559999999999,3.126200000000002,1,3
8249,CHEMBL4874599,COc1ccc2nc3c(c(N)c2c1)CCCCC3.Cl,17600.0,inactive,4.7544873321858505,278.7829999999999,3.5163000000000024,1,3
8250,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,320.0,active,6.494850021680094,198.26899999999992,2.695800000000001,1,2
8253,CHEMBL4853637,CCOC(=O)/C(=N\Nc1cccc(C)c1)C(=O)C(F)(F)F,30400.0,inactive,4.517126416391246,302.252,2.457420000000001,1,5
8255,CHEMBL4854298,CCOC(=O)/C(=N\Nc1ccccc1[N+](=O)[O-])C(=O)C(F)(F)F,759.0,active,6.11975822410452,333.22200000000004,2.0572,1,7
8258,CHEMBL4847987,CCOC(=O)/C(=N\Nc1ccccc1C(=O)OCC)C(=O)C(F)(F)F,481.0,active,6.317854923626168,360.28800000000007,2.3257000000000003,1,7
8260,CHEMBL4849436,COC(=O)/C(=N\Nc1ccccc1)C(=O)C(F)(F)F,20100.0,inactive,4.696803942579511,274.198,1.7589000000000001,1,5
8261,CHEMBL4868687,COC(=O)/C(=N\Nc1ccc(C)cc1)C(=O)C(F)(F)F,28300.0,inactive,4.548213564475709,288.22499999999997,2.06732,1,5
8262,CHEMBL4872772,COC(=O)/C(=N\Nc1ccc(OC)cc1)C(=O)C(F)(F)F,30300.0,inactive,4.518557371497695,304.224,1.7675,1,6
8263,CHEMBL4855838,COC(=O)/C(=N\Nc1ccccc1[N+](=O)[O-])C(=O)C(F)(F)F,20900.0,inactive,4.679853713888946,319.195,1.6671,1,7
8267,CHEMBL1995010,Cc1ccc(S(=O)(=O)SCc2ccccc2)cc1,517.4,active,6.286173575619475,278.398,3.6171200000000026,0,3
8268,CHEMBL4845755,Cc1ccc(S(=O)(=O)SCc2ccc(F)cc2)cc1,312.5,active,6.505149978319906,296.388,3.7562200000000026,0,3
8269,CHEMBL4863431,Cc1ccc(S(=O)(=O)SCc2ccc(Cl)cc2)cc1,478.2,active,6.320390428220244,312.843,4.270520000000004,0,3
8270,CHEMBL4867081,Cc1ccc(S(=O)(=O)SCc2ccc([N+](=O)[O-])cc2)cc1,212.3,active,6.673050005834001,323.39500000000004,3.5253200000000025,0,5
8271,CHEMBL4858117,Cc1ccc(S(=O)(=O)SCc2ccc(C#N)cc2)cc1,195.7,active,6.708409174341999,303.408,3.488800000000002,0,4
8272,CHEMBL4868918,Cc1ccc(S(=O)(=O)SCc2ccc(C(F)(F)F)cc2)cc1,86.6,active,7.062482107982653,346.395,4.635920000000003,0,3
8273,CHEMBL4860610,Cc1ccc(S(=O)(=O)SCc2ccc(OC(F)(F)F)cc2)cc1,129.4,active,6.888065723667318,362.394,4.515720000000003,0,4
8274,CHEMBL4875944,COc1ccc(CSS(=O)(=O)c2ccc(C)cc2)cc1,488.2,active,6.31140222491883,308.424,3.625720000000003,0,4
8275,CHEMBL4871975,Cc1ccc(S(=O)(=O)SCc2ccc(C(C)C)cc2)cc1,11.9,active,7.924453038607469,320.47900000000004,4.7405200000000045,0,3
8276,CHEMBL4852721,Cc1ccc(S(=O)(=O)SCc2ccc(C(C)(C)C)cc2)cc1,176.6,active,6.753009300758451,334.50600000000003,4.914620000000005,0,3
8277,CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,60.0,active,7.221848749616356,250.34199999999998,2.7597000000000014,0,3
8278,CHEMBL536047,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl,1.64,active,8.785156151952302,321.25100000000003,4.888200000000003,1,2
